,State_Name,ind_district,Crop_Year,Season,Crop,Area,Production,phosphorus,X1,X2,X3,X4
5812,UTTAR PRADESH,etawah,2002,kharif,Rice,38965,90273,0,106787,94299,546.919,668.276
5815,UTTAR PRADESH,etawah,2005,kharif,Rice,41868,107936,0,121859,98652,366.8,575.4
5816,UTTAR PRADESH,etawah,2006,kharif,Rice,31781,85046,0,107936,121859,324.3,366.8
5827,UTTAR PRADESH,faizabad,1999,kharif,Rice,101251,209220,0,195720,230758,689.942,784.041
5828,UTTAR PRADESH,faizabad,2000,kharif,Rice,100564,213450,0,209220,195720,632.95,689.942
5829,UTTAR PRADESH,faizabad,2001,kharif,Rice,104185,249943,0,213450,209220,670.37,632.95
5830,UTTAR PRADESH,faizabad,2002,kharif,Rice,85292,194284,0,249943,213450,755.388,670.37
5833,UTTAR PRADESH,faizabad,2005,kharif,Rice,88399,220379,0,171176,197095,1193.2,969.3
5834,UTTAR PRADESH,faizabad,2006,kharif,Rice,72337,125866,0,220379,171176,610.4,1193.2
5845,UTTAR PRADESH,farrukhabad,1999,kharif,Rice,13251,28315,0,22788,25031,895.461,792.283
5846,UTTAR PRADESH,farrukhabad,2000,kharif,Rice,13743,28025,0,28315,22788,554.897,895.461
5847,UTTAR PRADESH,farrukhabad,2001,kharif,Rice,14306,30081,0,28025,28315,617.857,554.897
5848,UTTAR PRADESH,farrukhabad,2002,kharif,Rice,9501,19468,0,30081,28025,545.652,617.857
5851,UTTAR PRADESH,farrukhabad,2005,kharif,Rice,13144,27458,0,35859,21304,553.9,805.3
5852,UTTAR PRADESH,farrukhabad,2006,kharif,Rice,14986,34108,0,27458,35859,699,553.9
5856,UTTAR PRADESH,farrukhabad,2010,kharif,Rice,14963,24075,0,19934,37048,1016.4,762.2
5863,UTTAR PRADESH,fatehpur,1999,kharif,Rice,89904,170543,0,163432,162415,1101.557,1111.811
5864,UTTAR PRADESH,fatehpur,2000,kharif,Rice,91781,162713,0,170543,163432,811.822,1101.557
5865,UTTAR PRADESH,fatehpur,2001,kharif,Rice,97302,198290,0,162713,170543,797.997,811.822
5866,UTTAR PRADESH,fatehpur,2002,kharif,Rice,69093,114885,0,198290,162713,718.318,797.997
5869,UTTAR PRADESH,fatehpur,2005,kharif,Rice,71543,120765,0,160017,155333,540.7,705.1
5870,UTTAR PRADESH,fatehpur,2006,kharif,Rice,80582,136425,0,120765,160017,417.2,540.7
5881,UTTAR PRADESH,firozabad,1999,kharif,Rice,20570,34018,0,35053,31220,976.19,649.594
5882,UTTAR PRADESH,firozabad,2000,kharif,Rice,21506,34330,0,34018,35053,514.521,976.19
5883,UTTAR PRADESH,firozabad,2001,kharif,Rice,19184,33752,0,34330,34018,640.601,514.521
5884,UTTAR PRADESH,firozabad,2002,kharif,Rice,13947,26639,0,33752,34330,481.409,640.601
5887,UTTAR PRADESH,firozabad,2005,kharif,Rice,14433,44381,0,40988,26784,632.9,515.5
5888,UTTAR PRADESH,firozabad,2006,kharif,Rice,14989,43963,0,44381,40988,725.7,632.9
5899,UTTAR PRADESH,gautam buddha nagar,1999,kharif,Rice,15049,32261,0,31620,52056,480.469,766.674
5900,UTTAR PRADESH,gautam buddha nagar,2000,kharif,Rice,15652,30547,0,32261,31620,618.067,480.469
5901,UTTAR PRADESH,gautam buddha nagar,2001,kharif,Rice,15784,42375,0,30547,32261,632.734,618.067
5902,UTTAR PRADESH,gautam buddha nagar,2002,kharif,Rice,6498,14078,0,42375,30547,403.465,632.734
5917,UTTAR PRADESH,ghaziabad,1999,kharif,Rice,20830,44729,0,36424,31372,388.325,807.17
5918,UTTAR PRADESH,ghaziabad,2000,kharif,Rice,21726,43067,0,44729,36424,668.528,388.325
5919,UTTAR PRADESH,ghaziabad,2001,kharif,Rice,21142,49840,0,43067,44729,607.261,668.528
5920,UTTAR PRADESH,ghaziabad,2002,kharif,Rice,17552,41996,0,49840,43067,421.161,607.261
5923,UTTAR PRADESH,ghaziabad,2005,kharif,Rice,21841,50584,0,49123,45904,651.2,754.2
5935,UTTAR PRADESH,ghazipur,1999,kharif,Rice,136533,314658,0,265915,298115,717.365,738.389
5936,UTTAR PRADESH,ghazipur,2000,kharif,Rice,137877,261830,0,314658,265915,579.414,717.365
5937,UTTAR PRADESH,ghazipur,2001,kharif,Rice,156348,343647,0,261830,314658,671.436,579.414
5938,UTTAR PRADESH,ghazipur,2002,kharif,Rice,151011,298868,0,343647,261830,764.255,671.436
5941,UTTAR PRADESH,ghazipur,2005,kharif,Rice,144930,278990,0,157236,344404,666.7,381.8
5942,UTTAR PRADESH,ghazipur,2006,kharif,Rice,149754,288576,0,278990,157236,814.2,666.7
5946,UTTAR PRADESH,ghazipur,2010,kharif,Rice,149321,314321,0,224041,339402,754.4,643.6
5953,UTTAR PRADESH,gonda,1999,kharif,Rice,124736,258547,0,213740,249365,688.205,803.284
5954,UTTAR PRADESH,gonda,2000,kharif,Rice,123698,241421,0,258547,213740,655.246,688.205
5955,UTTAR PRADESH,gonda,2001,kharif,Rice,144714,290604,0,241421,258547,678.617,655.246
5956,UTTAR PRADESH,gonda,2002,kharif,Rice,129875,166254,0,290604,241421,789.429,678.617
5960,UTTAR PRADESH,gonda,2006,kharif,Rice,139035,217868,0,265617,219000,612.4,1126
5971,UTTAR PRADESH,gorakhpur,1999,kharif,Rice,151577,285787,0,197081,245823,742.044,783.717
5972,UTTAR PRADESH,gorakhpur,2000,kharif,Rice,149402,278272,0,285787,197081,650.095,742.044
5973,UTTAR PRADESH,gorakhpur,2001,kharif,Rice,155864,262873,0,278272,285787,748.496,650.095
5974,UTTAR PRADESH,gorakhpur,2002,kharif,Rice,151601,227291,0,262873,278272,803.517,748.496
5977,UTTAR PRADESH,gorakhpur,2005,kharif,Rice,150889,271902,0,224879,305263,1242.4,1090
5978,UTTAR PRADESH,gorakhpur,2006,kharif,Rice,145171,246210,0,271902,224879,1054.7,1242.4
5979,UTTAR PRADESH,gorakhpur,2007,kharif,Rice,149578,282104,0,246210,271902,1511.9,1054.7
5980,UTTAR PRADESH,gorakhpur,2008,kharif,Rice,152772,296072,0,282104,246210,1716.7,1511.9
5981,UTTAR PRADESH,gorakhpur,2009,kharif,Rice,152407,277533,0,296072,282104,969.9,1716.7
5982,UTTAR PRADESH,gorakhpur,2010,kharif,Rice,153977,312111,0,277533,296072,1300.6,969.9
6010,UTTAR PRADESH,hardoi,1999,kharif,Rice,111718,224346,1,234782,250053,818.706,902.782
6011,UTTAR PRADESH,hardoi,2000,kharif,Rice,127531,216441,1,224346,234782,630.884,818.706
6012,UTTAR PRADESH,hardoi,2001,kharif,Rice,154011,264047,1,216441,224346,589.503,630.884
6013,UTTAR PRADESH,hardoi,2002,kharif,Rice,85917,143964,1,264047,216441,612.966,589.503
6016,UTTAR PRADESH,hardoi,2005,kharif,Rice,127800,278476,1,345455,267702,639.9,953.8
6017,UTTAR PRADESH,hardoi,2006,kharif,Rice,147130,298674,1,278476,345455,598.3,639.9
6021,UTTAR PRADESH,hardoi,2010,kharif,Rice,130217,265252,1,279271,339517,779.4,645.3
6028,UTTAR PRADESH,hathras,1999,kharif,Rice,9048,15969,0,19007,18393,790.202,647.565
6029,UTTAR PRADESH,hathras,2000,kharif,Rice,9989,21446,0,15969,19007,517.892,790.202
6030,UTTAR PRADESH,hathras,2001,kharif,Rice,10296,14187,0,21446,15969,626.085,517.892
6031,UTTAR PRADESH,hathras,2002,kharif,Rice,13872,21805,0,14187,21446,432.538,626.085
6046,UTTAR PRADESH,jalaun,1999,kharif,Rice,1661,1361,0,1253,1053,1116.666,857.596
6047,UTTAR PRADESH,jalaun,2000,kharif,Rice,2211,2164,0,1361,1253,701.08,1116.666
6048,UTTAR PRADESH,jalaun,2001,kharif,Rice,1089,769,0,2164,1361,737.694,701.08
6049,UTTAR PRADESH,jalaun,2002,kharif,Rice,395,221,0,769,2164,619.022,737.694
6052,UTTAR PRADESH,jalaun,2005,kharif,Rice,818,869,0,519,770,674.7,629.4
6064,UTTAR PRADESH,jaunpur,1999,kharif,Rice,126076,303487,0,231524,276701,809.191,849.887
6065,UTTAR PRADESH,jaunpur,2000,kharif,Rice,126846,260090,0,303487,231524,673.084,809.191
6066,UTTAR PRADESH,jaunpur,2001,kharif,Rice,129896,268798,0,260090,303487,701.518,673.084
6067,UTTAR PRADESH,jaunpur,2002,kharif,Rice,123457,243387,0,268798,260090,743.635,701.518
6082,UTTAR PRADESH,jhansi,1999,kharif,Rice,1575,1291,0,1498,1385,1196.602,893.95
6083,UTTAR PRADESH,jhansi,2000,kharif,Rice,2972,2910,0,1291,1498,800.47,1196.602
6084,UTTAR PRADESH,jhansi,2001,kharif,Rice,2986,2107,0,2910,1291,808.442,800.47
6085,UTTAR PRADESH,jhansi,2002,kharif,Rice,688,384,0,2107,2910,663.19,808.442
6088,UTTAR PRADESH,jhansi,2005,kharif,Rice,1909,3581,0,2911,3455,619,693.3
6089,UTTAR PRADESH,jhansi,2006,kharif,Rice,1082,1365,0,3581,2911,388.8,619
6090,UTTAR PRADESH,jhansi,2007,kharif,Rice,3994,3047,0,1365,3581,352.8,388.8
6091,UTTAR PRADESH,jhansi,2008,kharif,Rice,1689,3197,0,3047,1365,1169.6,352.8
6100,UTTAR PRADESH,kannauj,1999,kharif,Rice,23585,49882,0,41452,40925,968.574,826.123
6101,UTTAR PRADESH,kannauj,2000,kharif,Rice,20703,33539,0,49882,41452,591.995,968.574
6102,UTTAR PRADESH,kannauj,2001,kharif,Rice,22922,45047,0,33539,49882,658.384,591.995
6103,UTTAR PRADESH,kannauj,2002,kharif,Rice,16078,34519,0,45047,33539,568.185,658.384
6132,UTTAR PRADESH,kanpur nagar,1999,kharif,Rice,81418,182417,0,77053,79325,1060.253,941.644
6133,UTTAR PRADESH,kanpur nagar,2000,kharif,Rice,79780,139920,0,182417,77053,693.995,1060.253
6134,UTTAR PRADESH,kanpur nagar,2001,kharif,Rice,102651,199417,0,139920,182417,725.261,693.995
6135,UTTAR PRADESH,kanpur nagar,2002,kharif,Rice,83843,154159,0,199417,139920,640.228,725.261
6156,UTTAR PRADESH,kaushambi,1999,kharif,Rice,24975,50043,0,47496,43697,1102.748,1200.934
6157,UTTAR PRADESH,kaushambi,2000,kharif,Rice,31025,67116,0,50043,47496,869.763,1102.748
6158,UTTAR PRADESH,kaushambi,2001,kharif,Rice,49500,108109,0,67116,50043,823.594,869.763
6159,UTTAR PRADESH,kaushambi,2002,kharif,Rice,23959,37592,0,108109,67116,754.238,823.594
6174,UTTAR PRADESH,kheri,1999,kharif,Rice,188822,481946,0,421981,475902,731.811,974.483
6175,UTTAR PRADESH,kheri,2000,kharif,Rice,188067,477644,0,481946,421981,714.488,731.811
6176,UTTAR PRADESH,kheri,2001,kharif,Rice,187416,484045,0,477644,481946,626.1,714.488
6177,UTTAR PRADESH,kheri,2002,kharif,Rice,172651,363489,0,484045,477644,792.707,626.1
6180,UTTAR PRADESH,kheri,2005,kharif,Rice,176122,396803,0,397276,428236,821.1,1208.6
6181,UTTAR PRADESH,kheri,2006,kharif,Rice,183844,376880,0,396803,397276,794,821.1
6210,UTTAR PRADESH,lalitpur,1999,kharif,Rice,7330,6002,0,7581,4023,1268.405,956.787
6211,UTTAR PRADESH,lalitpur,2000,kharif,Rice,7337,7183,0,6002,7581,919.961,1268.405
6212,UTTAR PRADESH,lalitpur,2001,kharif,Rice,7435,5239,0,7183,6002,910.845,919.961
6213,UTTAR PRADESH,lalitpur,2002,kharif,Rice,5529,612,0,5239,7183,742.025,910.845
6228,UTTAR PRADESH,lucknow,1999,kharif,Rice,55483,94571,0,91055,91903,826.596,968.977
6229,UTTAR PRADESH,lucknow,2000,kharif,Rice,51533,65339,0,94571,91055,706.938,826.596
6230,UTTAR PRADESH,lucknow,2001,kharif,Rice,52458,90256,0,65339,94571,633.327,706.938
6231,UTTAR PRADESH,lucknow,2002,kharif,Rice,40753,74299,0,90256,65339,674.873,633.327
6234,UTTAR PRADESH,lucknow,2005,kharif,Rice,35499,68300,0,99033,102433,586.3,756.3
6235,UTTAR PRADESH,lucknow,2006,kharif,Rice,48107,93520,0,68300,99033,914.4,586.3
6236,UTTAR PRADESH,lucknow,2007,kharif,Rice,47542,87097,0,93520,68300,804.7,914.4
6237,UTTAR PRADESH,lucknow,2008,kharif,Rice,56308,118810,0,87097,93520,1459.4,804.7
6238,UTTAR PRADESH,lucknow,2009,kharif,Rice,43549,95329,0,118810,87097,831.7,1459.4
6239,UTTAR PRADESH,lucknow,2010,kharif,Rice,48833,93320,0,95329,118810,810.5,831.7
6246,UTTAR PRADESH,maharajganj,1999,kharif,Rice,162602,446907,0,348183,373051,878.135,971.782
6247,UTTAR PRADESH,maharajganj,2000,kharif,Rice,166489,418224,0,446907,348183,793.501,878.135
6248,UTTAR PRADESH,maharajganj,2001,kharif,Rice,165097,370150,0,418224,446907,920.944,793.501
6249,UTTAR PRADESH,maharajganj,2002,kharif,Rice,162597,436958,0,370150,418224,938.217,920.944
6264,UTTAR PRADESH,mahoba,1999,kharif,Rice,1139,1238,0,1408,1173,1227.608,1052.735
6265,UTTAR PRADESH,mahoba,2000,kharif,Rice,1206,1198,0,1238,1408,869.789,1227.608
6266,UTTAR PRADESH,mahoba,2001,kharif,Rice,940,1252,0,1198,1238,856.432,869.789
6267,UTTAR PRADESH,mahoba,2002,kharif,Rice,758,621,0,1252,1198,742.782,856.432
6282,UTTAR PRADESH,mainpuri,1999,kharif,Rice,61188,124111,0,136170,137159,975.395,714.226
6283,UTTAR PRADESH,mainpuri,2000,kharif,Rice,64729,130602,0,124111,136170,526.2,975.395
6284,UTTAR PRADESH,mainpuri,2001,kharif,Rice,67429,141118,0,130602,124111,644.827,526.2
6285,UTTAR PRADESH,mainpuri,2002,kharif,Rice,52388,100585,0,141118,130602,512.979,644.827
6288,UTTAR PRADESH,mainpuri,2005,kharif,Rice,56735,133441,0,179085,93556,654.6,685.5
6300,UTTAR PRADESH,mathura,1999,kharif,Rice,39971,82441,0,59471,56690,705.345,647.724
6301,UTTAR PRADESH,mathura,2000,kharif,Rice,38821,80997,0,82441,59471,534.599,705.345
6302,UTTAR PRADESH,mathura,2001,kharif,Rice,36964,75917,0,80997,82441,628.527,534.599
6303,UTTAR PRADESH,mathura,2002,kharif,Rice,25096,43496,0,75917,80997,400.44,628.527
6306,UTTAR PRADESH,mathura,2005,kharif,Rice,32880,82858,0,94625,67858,808.5,487.1
6307,UTTAR PRADESH,mathura,2006,kharif,Rice,37089,77442,0,82858,94625,319.2,808.5
6308,UTTAR PRADESH,mathura,2007,kharif,Rice,42229,103377,0,77442,82858,279.6,319.2
6311,UTTAR PRADESH,mathura,2010,kharif,Rice,47142,101167,0,92817,119522,684.7,410.8
6318,UTTAR PRADESH,mau,1999,kharif,Rice,89139,186084,0,155987,151667,711.965,733.037
6319,UTTAR PRADESH,mau,2000,kharif,Rice,90471,169071,0,186084,155987,590.25,711.965
6320,UTTAR PRADESH,mau,2001,kharif,Rice,91166,174232,0,169071,186084,681.952,590.25
6321,UTTAR PRADESH,mau,2002,kharif,Rice,90346,195837,0,174232,169071,767.022,681.952
6336,UTTAR PRADESH,meerut,1999,kharif,Rice,20624,51208,0,41048,44758,407.721,819.364
6337,UTTAR PRADESH,meerut,2000,kharif,Rice,21226,48008,0,51208,41048,690.966,407.721
6338,UTTAR PRADESH,meerut,2001,kharif,Rice,19823,42559,0,48008,51208,583.405,690.966
6339,UTTAR PRADESH,meerut,2002,kharif,Rice,13220,30021,0,42559,48008,464.975,583.405
6346,UTTAR PRADESH,meerut,2009,kharif,Rice,17629,45113,0,39938,32335,223.7,437.4
6347,UTTAR PRADESH,meerut,2010,kharif,Rice,17605,38608,0,45113,39938,701.9,223.7
6354,UTTAR PRADESH,mirzapur,1999,kharif,Rice,107865,261050,0,230950,187366,1001.079,1049.253
6355,UTTAR PRADESH,mirzapur,2000,kharif,Rice,106923,207490,0,261050,230950,793.277,1001.079
6356,UTTAR PRADESH,mirzapur,2001,kharif,Rice,110842,246817,0,207490,261050,783.335,793.277
6357,UTTAR PRADESH,mirzapur,2002,kharif,Rice,89277,167705,0,246817,207490,792.073,783.335
6360,UTTAR PRADESH,mirzapur,2005,kharif,Rice,103594,151765,0,99621,215028,816.7,792.8
6361,UTTAR PRADESH,mirzapur,2006,kharif,Rice,99740,194094,0,151765,99621,812.4,816.7
6372,UTTAR PRADESH,moradabad,1999,kharif,Rice,128647,279097,0,242782,266267,615.509,871.924
6373,UTTAR PRADESH,moradabad,2000,kharif,Rice,134465,308851,0,279097,242782,686.239,615.509
6374,UTTAR PRADESH,moradabad,2001,kharif,Rice,136399,314024,0,308851,279097,570.941,686.239
6375,UTTAR PRADESH,moradabad,2002,kharif,Rice,96795,215401,0,314024,308851,562.491,570.941
6378,UTTAR PRADESH,moradabad,2005,kharif,Rice,114978,233865,0,326147,291505,1077.5,904.5
6379,UTTAR PRADESH,moradabad,2006,kharif,Rice,138207,289405,0,233865,326147,596.3,1077.5
6383,UTTAR PRADESH,moradabad,2010,kharif,Rice,125006,224136,0,279506,302043,1530.4,694.2
6390,UTTAR PRADESH,muzaffarnagar,1999,kharif,Rice,41988,105345,0,105401,117226,407.637,771.064
6391,UTTAR PRADESH,muzaffarnagar,2000,kharif,Rice,41836,93538,0,105345,105401,675.602,407.637
6392,UTTAR PRADESH,muzaffarnagar,2001,kharif,Rice,38253,101853,0,93538,105345,549.864,675.602
6393,UTTAR PRADESH,muzaffarnagar,2002,kharif,Rice,19082,44682,0,101853,93538,469.679,549.864
6396,UTTAR PRADESH,muzaffarnagar,2005,kharif,Rice,22442,50876,0,80429,66673,929.3,408.4
6397,UTTAR PRADESH,muzaffarnagar,2006,kharif,Rice,25690,57854,0,50876,80429,454.8,929.3
6401,UTTAR PRADESH,muzaffarnagar,2010,kharif,Rice,37128,82944,0,92794,68938,560.4,282.9
6408,UTTAR PRADESH,pilibhit,1999,kharif,Rice,149592,397044,0,385748,434147,732.787,1023.511
6409,UTTAR PRADESH,pilibhit,2000,kharif,Rice,150878,404330,0,397044,385748,720.084,732.787
6410,UTTAR PRADESH,pilibhit,2001,kharif,Rice,140480,426304,0,404330,397044,574.017,720.084
6411,UTTAR PRADESH,pilibhit,2002,kharif,Rice,144387,405772,0,426304,404330,744.657,574.017
6426,UTTAR PRADESH,pratapgarh,1999,kharif,Rice,112157,228834,0,174882,228671,936.098,1017.302
6427,UTTAR PRADESH,pratapgarh,2000,kharif,Rice,109804,172170,0,228834,174882,774.676,936.098
6428,UTTAR PRADESH,pratapgarh,2001,kharif,Rice,116257,231694,0,172170,228834,753.798,774.676
6429,UTTAR PRADESH,pratapgarh,2002,kharif,Rice,99302,179042,0,231694,172170,738.734,753.798
6432,UTTAR PRADESH,pratapgarh,2005,kharif,Rice,106016,198038,0,157306,239818,562.1,443.1
6433,UTTAR PRADESH,pratapgarh,2006,kharif,Rice,98612,184503,0,198038,157306,712.8,562.1
6437,UTTAR PRADESH,pratapgarh,2010,kharif,Rice,96664,193811,0,207132,209092,717.8,648
6444,UTTAR PRADESH,rae bareli,1999,kharif,Rice,136174,252465,0,240025,240099,955.97,1062.243
6445,UTTAR PRADESH,rae bareli,2000,kharif,Rice,136455,209971,0,252465,240025,776.77,955.97
6446,UTTAR PRADESH,rae bareli,2001,kharif,Rice,142774,299278,0,209971,252465,721.4,776.77
6447,UTTAR PRADESH,rae bareli,2002,kharif,Rice,114773,223545,0,299278,209971,708.825,721.4
6462,UTTAR PRADESH,rampur,1999,kharif,Rice,133293,306205,0,245914,328252,719.842,901.667
6463,UTTAR PRADESH,rampur,2000,kharif,Rice,136636,307990,0,306205,245914,695.505,719.842
6464,UTTAR PRADESH,rampur,2001,kharif,Rice,138520,332478,0,307990,306205,556.494,695.505
6465,UTTAR PRADESH,rampur,2002,kharif,Rice,133921,301776,0,332478,307990,626.581,556.494
6473,UTTAR PRADESH,rampur,2010,kharif,Rice,140906,267580,0,260766,274294,857.5,384.4
6480,UTTAR PRADESH,saharanpur,1999,kharif,Rice,73505,174750,0,185236,197286,439.269,759.24
6481,UTTAR PRADESH,saharanpur,2000,kharif,Rice,71743,170555,0,174750,185236,684.709,439.269
6482,UTTAR PRADESH,saharanpur,2001,kharif,Rice,64769,146049,0,170555,174750,511.57,684.709
6483,UTTAR PRADESH,saharanpur,2002,kharif,Rice,57907,134817,0,146049,170555,533.056,511.57
6486,UTTAR PRADESH,saharanpur,2005,kharif,Rice,50264,115205,0,134030,119053,1226.1,932.6
6487,UTTAR PRADESH,saharanpur,2006,kharif,Rice,56475,127803,0,115205,134030,595.8,1226.1
6519,UTTAR PRADESH,sant ravidas nagar,1999,kharif,Rice,28176,71301,0,54970,58265,1001.167,1067.799
6520,UTTAR PRADESH,sant ravidas nagar,2000,kharif,Rice,27806,56897,0,71301,54970,800.866,1001.167
6521,UTTAR PRADESH,sant ravidas nagar,2001,kharif,Rice,28129,58604,0,56897,71301,768.626,800.866
6522,UTTAR PRADESH,sant ravidas nagar,2002,kharif,Rice,28652,65832,0,58604,56897,756.282,768.626
6537,UTTAR PRADESH,shahjahanpur,1999,kharif,Rice,190128,467747,0,379215,424904,769.275,909.355
6538,UTTAR PRADESH,shahjahanpur,2000,kharif,Rice,195853,443656,0,467747,379215,623.727,769.275
6539,UTTAR PRADESH,shahjahanpur,2001,kharif,Rice,213911,509203,0,443656,467747,562.828,623.727
6540,UTTAR PRADESH,shahjahanpur,2002,kharif,Rice,141350,293162,0,509203,443656,629.443,562.828
6543,UTTAR PRADESH,shahjahanpur,2005,kharif,Rice,191956,408482,0,483179,421045,694.3,678.5
6544,UTTAR PRADESH,shahjahanpur,2006,kharif,Rice,204915,459829,0,408482,483179,603.5,694.3
6548,UTTAR PRADESH,shahjahanpur,2010,kharif,Rice,211075,430171,0,425246,490281,1027.1,856.5
6576,UTTAR PRADESH,siddharth nagar,1999,kharif,Rice,165261,339177,0,156394,325255,804.032,912.237
6577,UTTAR PRADESH,siddharth nagar,2000,kharif,Rice,165059,273971,0,339177,156394,753.059,804.032
6578,UTTAR PRADESH,siddharth nagar,2001,kharif,Rice,152097,280586,0,273971,339177,846.026,753.059
6579,UTTAR PRADESH,siddharth nagar,2002,kharif,Rice,169559,137859,0,280586,273971,897.827,846.026
6594,UTTAR PRADESH,sitapur,1999,kharif,Rice,156206,320394,0,250568,313355,726.811,914.715
6595,UTTAR PRADESH,sitapur,2000,kharif,Rice,163309,232696,0,320394,250568,675.785,726.811
6596,UTTAR PRADESH,sitapur,2001,kharif,Rice,160975,276372,0,232696,320394,595.516,675.785
6597,UTTAR PRADESH,sitapur,2002,kharif,Rice,119808,188830,0,276372,232696,716.085,595.516
6600,UTTAR PRADESH,sitapur,2005,kharif,Rice,133490,221860,0,241358,262915,766.7,1110.4
6601,UTTAR PRADESH,sitapur,2006,kharif,Rice,158642,257317,0,221860,241358,1009,766.7
6602,UTTAR PRADESH,sitapur,2007,kharif,Rice,149280,260494,0,257317,221860,984.4,1009
6612,UTTAR PRADESH,sonbhadra,1999,kharif,Rice,85193,174875,0,147115,126656,988.039,1006.528
6613,UTTAR PRADESH,sonbhadra,2000,kharif,Rice,86337,125793,0,174875,147115,767.622,988.039
6614,UTTAR PRADESH,sonbhadra,2001,kharif,Rice,89244,181172,0,125793,174875,807.856,767.622
6615,UTTAR PRADESH,sonbhadra,2002,kharif,Rice,79557,113616,0,181172,125793,851.536,807.856
6618,UTTAR PRADESH,sonbhadra,2005,kharif,Rice,82683,83841,0,34420,182495,538.8,663.1
6619,UTTAR PRADESH,sonbhadra,2006,kharif,Rice,82060,120218,0,83841,34420,912.9,538.8
6623,UTTAR PRADESH,sonbhadra,2010,kharif,Rice,27442,42014,0,21399,37703,575.8,533.6
6630,UTTAR PRADESH,sultanpur,1999,kharif,Rice,159882,340777,0,317796,334187,787.826,868.286
6631,UTTAR PRADESH,sultanpur,2000,kharif,Rice,160083,329111,0,340777,317796,683.294,787.826
6632,UTTAR PRADESH,sultanpur,2001,kharif,Rice,160521,358439,0,329111,340777,697.864,683.294
6633,UTTAR PRADESH,sultanpur,2002,kharif,Rice,127534,263269,0,358439,329111,738.834,697.864
6636,UTTAR PRADESH,sultanpur,2005,kharif,Rice,156578,333041,0,315565,358923,819.6,718.8
6637,UTTAR PRADESH,sultanpur,2006,kharif,Rice,157713,281833,0,333041,315565,662.1,819.6
6638,UTTAR PRADESH,sultanpur,2007,kharif,Rice,156243,320923,0,281833,333041,831.9,662.1
6639,UTTAR PRADESH,sultanpur,2008,kharif,Rice,173487,380110,0,320923,281833,1165.9,831.9
6640,UTTAR PRADESH,sultanpur,2009,kharif,Rice,133285,303223,0,380110,320923,707.9,1165.9
6641,UTTAR PRADESH,sultanpur,2010,kharif,Rice,90048,216836,0,303223,380110,729.6,707.9
6648,UTTAR PRADESH,unnao,1999,kharif,Rice,97663,146633,0,141883,158595,942.622,971.896
6649,UTTAR PRADESH,unnao,2000,kharif,Rice,93204,105622,0,146633,141883,700.063,942.622
6650,UTTAR PRADESH,unnao,2001,kharif,Rice,99276,155812,0,105622,146633,673.08,700.063
6651,UTTAR PRADESH,unnao,2002,kharif,Rice,59042,84666,0,155812,105622,648.473,673.08
6655,UTTAR PRADESH,unnao,2006,kharif,Rice,89698,129883,0,150078,164546,628.5,633.7
6666,UTTAR PRADESH,varanasi,1999,kharif,Rice,50073,136151,0,121321,115352,884.733,926.129
6667,UTTAR PRADESH,varanasi,2000,kharif,Rice,50174,120656,0,136151,121321,707.007,884.733
6668,UTTAR PRADESH,varanasi,2001,kharif,Rice,50666,126909,0,120656,136151,719.419,707.007
6669,UTTAR PRADESH,varanasi,2002,kharif,Rice,49582,89166,0,126909,120656,754.711,719.419
6672,UTTAR PRADESH,varanasi,2005,kharif,Rice,47369,72048,0,28319,133775,877.4,562.3
6673,UTTAR PRADESH,varanasi,2006,kharif,Rice,60959,95645,0,72048,28319,770,877.4
6674,UTTAR PRADESH,varanasi,2007,kharif,Rice,50910,86343,0,95645,72048,765.6,770
6677,UTTAR PRADESH,varanasi,2010,kharif,Rice,42021,84882,0,58274,111034,705.2,433.6
6684,UTTARAKHAND,almora,2002,kharif,Rice,23828,15941,0,25969,21003,848.569,575.805
6687,UTTARAKHAND,almora,2005,kharif,Rice,21212,22000,0,21008,20615,1192.3,1316.8
6688,UTTARAKHAND,almora,2006,kharif,Rice,23031,28882,0,22000,21008,905.7,1192.3
6699,UTTARAKHAND,bageshwar,2002,kharif,Rice,13348,13177,0,17553,25585,954.343,674.689
6714,UTTARAKHAND,chamoli,2002,kharif,Rice,11321,12945,0,13503,15263,980.388,680.734
6729,UTTARAKHAND,champawat,2002,kharif,Rice,8625,10526,0,13187,13786,911.013,646.736
6744,UTTARAKHAND,dehradun,2002,kharif,Rice,13106,25244,0,24396,25606,697.141,564.31
6747,UTTARAKHAND,dehradun,2005,kharif,Rice,12344,25667,0,23415,27981,2103.7,2017.7
6748,UTTARAKHAND,dehradun,2006,kharif,Rice,12091,24734,0,25667,23415,1735,2103.7
6749,UTTARAKHAND,dehradun,2007,kharif,Rice,11795,25112,0,24734,25667,2940.5,1735
6750,UTTARAKHAND,dehradun,2008,kharif,Rice,11428,23706,0,25112,24734,2383,2940.5
6751,UTTARAKHAND,dehradun,2009,kharif,Rice,11168,21268,0,23706,25112,1519.2,2383
6752,UTTARAKHAND,dehradun,2010,kharif,Rice,11193,21827,0,21268,23706,2781.1,1519.2
6774,UTTARAKHAND,nainital,2002,kharif,Rice,11960,28567,1,37644,36426,780.754,542.717
6777,UTTARAKHAND,nainital,2005,kharif,Rice,12251,32381,1,29665,30665,1457.5,1132.7
6778,UTTARAKHAND,nainital,2006,kharif,Rice,11584,29414,1,32381,29665,1022.9,1457.5
